anime_id,Name,Score,Genres,Episodes_Count,Status,Licensors,Source,Duration,Rating,Rank,class,Episodes
855,Strawberry Panic,7.28,"Drama, Girls Love, Romance",26,Finished Airing,Media Blasters,Other,24 min per ep,PG-13 - Teens 13 or older,2654,0,Short
856,Utawarerumono,7.62,"Action, Drama, Fantasy, Sci-Fi",26,Finished Airing,ADV Films,Visual novel,23 min per ep,R - 17+ (violence & profanity),1346,0,Short
857,Air Gear,7.49,"Action, Ecchi",25,Finished Airing,ADV Films,Manga,24 min per ep,R+ - Mild Nudity,1732,0,Short
860,Makai Senki Disgaea,6.71,"Action, Comedy, Fantasy",12,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,5295,0,Short
861,xxxHOLiC,7.98,"Comedy, Drama, Mystery, Supernatural",24,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,614,0,Short
863,Joshikousei: Girl's High,6.59,"Comedy, Drama, Slice of Life, Ecchi",12,Finished Airing,Media Blasters,Manga,24 min per ep,PG-13 - Teens 13 or older,5878,0,Short
866,Slayers Premium,7.16,"Adventure, Comedy, Fantasy",1,Finished Airing,ADV Films,Light novel,33 min,PG-13 - Teens 13 or older,3270,0,Short
867,Slayers Gorgeous,7.31,"Adventure, Comedy, Fantasy, Supernatural",1,Finished Airing,ADV Films,Light novel,1 hr,PG-13 - Teens 13 or older,2500,0,Short
868,Slayers Great,7.31,"Adventure, Comedy, Fantasy",1,Finished Airing,ADV Films,Light novel,58 min,PG-13 - Teens 13 or older,2502,0,Short
869,Slayers Return,7.31,"Adventure, Comedy, Fantasy",1,Finished Airing,ADV Films,Light novel,59 min,PG-13 - Teens 13 or older,2503,0,Short
870,Dragon Half,6.85,"Comedy, Fantasy",2,Finished Airing,ADV Films,Manga,27 min per ep,R+ - Mild Nudity,4635,0,Short
872,Mahou Shoujo-tai Arusu,7.06,"Adventure, Comedy, Fantasy",40,Finished Airing,Media Blasters,Original,9 min per ep,PG-13 - Teens 13 or older,3694,0,Short
873,.hack//Roots,6.87,"Adventure, Drama, Fantasy",26,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,4503,0,Short
874,Digimon Tamers,7.63,"Adventure, Comedy, Drama, Fantasy",51,Finished Airing,Saban Entertainment,Original,25 min per ep,PG - Children,1314,0,Medium
875,Mind Game,7.78,"Adventure, Avant Garde, Award Winning, Comedy, Romance",1,Finished Airing,GKIDS,Manga,1 hr 43 min,R - 17+ (violence & profanity),949,0,Short
876,Street Fighter II V,7.05,"Action, Adventure, Drama, Mystery",29,Finished Airing,Manga Entertainment,Game,24 min per ep,PG-13 - Teens 13 or older,3778,0,Short
877,Nana,8.54,"Drama, Romance",47,Finished Airing,VIZ Media,Manga,23 min per ep,R+ - Mild Nudity,105,1,Short
878,Zegapain,7.29,"Action, Romance, Sci-Fi",26,Finished Airing,Bandai Entertainment,Original,23 min per ep,PG-13 - Teens 13 or older,2596,0,Short
879,Simoun,7.44,"Drama, Fantasy, Girls Love, Romance",26,Finished Airing,Media Blasters,Original,24 min per ep,PG-13 - Teens 13 or older,1925,0,Short
880,Aa! Megami-sama! Sorezore no Tsubasa,7.55,"Comedy, Romance, Supernatural",22,Finished Airing,ADV Films,Manga,24 min per ep,PG-13 - Teens 13 or older,1536,0,Short
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,7.18,"Action, Adventure, Comedy, Supernatural",1,Finished Airing,Central Park Media,Manga,1 hr 34 min,PG-13 - Teens 13 or older,3151,0,Short
884,Shin Angyo Onshi,6.84,"Action, Fantasy",1,Finished Airing,ADV Films,Manga,1 hr 25 min,R - 17+ (violence & profanity),4679,0,Short
885,Tenshi no Tamago,7.71,"Avant Garde, Drama, Fantasy",1,Finished Airing,Anchor Bay Films,Original,1 hr 11 min,PG-13 - Teens 13 or older,1130,0,Short
887,Megami Kouhosei Special Curriculum,6.25,"Action, Sci-Fi",1,Finished Airing,Discotek Media,Manga,23 min,PG-13 - Teens 13 or older,7615,0,Short
888,Megami Kouhosei,6.35,"Action, Sci-Fi",12,Finished Airing,Bandai Entertainment,Manga,24 min per ep,PG-13 - Teens 13 or older,7142,0,Short
889,Black Lagoon,8.03,Action,12,Finished Airing,Funimation,Manga,23 min per ep,R - 17+ (violence & profanity),544,1,Short
890,Yuusha-Ou GaoGaiGar,7.84,"Action, Adventure, Sci-Fi",49,Finished Airing,Media Blasters,Original,25 min per ep,G - All Ages,840,0,Short
892,Dragon Ball Movie 3: Makafushigi Daibouken,6.82,"Action, Adventure, Comedy, Fantasy, Sci-Fi",1,Finished Airing,Funimation,Manga,45 min,PG-13 - Teens 13 or older,4774,0,Short
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.58,"Action, Adventure, Comedy, Fantasy, Sci-Fi",1,Finished Airing,Funimation,Manga,50 min,PG-13 - Teens 13 or older,1433,0,Short
907,Princess Princess,6.98,"Comedy, Drama",12,Finished Airing,Media Blasters,Manga,24 min per ep,PG-13 - Teens 13 or older,4078,0,Short
908,Fullmetal Alchemist: Premium Collection,7.3,"Comedy, Fantasy",3,Finished Airing,Funimation,Manga,7 min per ep,PG-13 - Teens 13 or older,2530,0,Short
909,Geneshaft,6.32,"Adventure, Sci-Fi",13,Finished Airing,Bandai Entertainment,Original,23 min per ep,PG-13 - Teens 13 or older,7273,0,Short
910,Himawari!,6.32,"Adventure, Comedy",13,Finished Airing,Maiden Japan,Original,24 min per ep,PG-13 - Teens 13 or older,7277,0,Short
914,Ike! Ina-chuu Takkyuu-bu,7.51,"Comedy, Ecchi",26,Finished Airing,Central Park Media,Manga,24 min per ep,R+ - Mild Nudity,1697,0,Short
916,Tokkou,6.53,"Action, Comedy, Horror, Mystery, Supernatural",13,Finished Airing,Manga Entertainment,Manga,24 min per ep,R - 17+ (violence & profanity),6172,0,Short
917,Riding Bean,7.07,Action,1,Finished Airing,AnimEigo,Manga,46 min,R+ - Mild Nudity,3684,0,Short
918,Gintama,8.94,"Action, Comedy, Sci-Fi",201,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,16,1,Long
919,Ray The Animation,6.59,"Drama, Romance, Sci-Fi",13,Finished Airing,Maiden Japan,Manga,24 min per ep,PG-13 - Teens 13 or older,5892,0,Short
920,Nurse Witch Komugi-chan Magikarte Special,6.37,Comedy,1,Finished Airing,ADV Films,Original,27 min,PG-13 - Teens 13 or older,7017,0,Short
929,Seisenshi Dunbine,7.06,"Action, Adventure, Drama, Fantasy, Sci-Fi",49,Finished Airing,ADV Films,Novel,24 min per ep,PG-13 - Teens 13 or older,3708,0,Short
930,Densetsu Kyojin Ideon,7.03,"Drama, Sci-Fi",39,Finished Airing,Maiden Japan,Original,25 min per ep,PG-13 - Teens 13 or older,3875,0,Short
934,Higurashi no Naku Koro ni,7.89,"Horror, Mystery, Supernatural, Suspense",26,Finished Airing,Sentai Filmworks,Visual novel,24 min per ep,R - 17+ (violence & profanity),748,0,Short
935,Witchblade,7.22,"Action, Sci-Fi",24,Finished Airing,Funimation,Other,24 min per ep,R - 17+ (violence & profanity),2914,0,Short
936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,6.87,"Action, Adventure, Fantasy",1,Finished Airing,VIZ Media,Manga,1 hr 37 min,PG-13 - Teens 13 or older,4535,0,Short
937,Appleseed,6.54,"Action, Adventure, Sci-Fi",1,Finished Airing,Discotek Media,Manga,1 hr 7 min,R - 17+ (violence & profanity),6106,0,Short
940,Inukami!,7.23,"Comedy, Romance, Supernatural, Ecchi",26,Finished Airing,Discotek Media,Light novel,23 min per ep,PG-13 - Teens 13 or older,2883,0,Short
942,Nishi no Yoki Majo: Astraea Testament,6.69,"Comedy, Drama, Fantasy, Mystery, Romance",13,Finished Airing,Maiden Japan,Light novel,24 min per ep,PG-13 - Teens 13 or older,5389,0,Short
944,The Third: Aoi Hitomi no Shoujo,7.31,"Action, Adventure, Sci-Fi",24,Finished Airing,Nozomi Entertainment,Light novel,23 min per ep,R - 17+ (violence & profanity),2455,0,Short
949,Top wo Nerae! Gunbuster,7.87,"Action, Award Winning, Comedy, Drama, Sci-Fi",6,Finished Airing,Discotek Media,Original,30 min per ep,R+ - Mild Nudity,783,0,Short
953,Juu Ou Sei,7.21,"Action, Adventure, Drama, Mystery, Sci-Fi",11,Finished Airing,Funimation,Manga,22 min per ep,R - 17+ (violence & profanity),3003,0,Short
956,Daikuu Maryuu Gaiking,6.83,"Action, Adventure, Sci-Fi",44,Finished Airing,Discotek Media,Original,24 min per ep,PG-13 - Teens 13 or older,4705,0,Short
957,Saiunkoku Monogatari,7.89,"Adventure, Fantasy, Romance",39,Finished Airing,Funimation,Light novel,25 min per ep,PG-13 - Teens 13 or older,755,0,Short
958,Heat Guy J,7.13,"Action, Adventure, Sci-Fi",25,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,3397,0,Short
961,Virtua Fighter,7.1,"Action, Adventure, Comedy",35,Finished Airing,Media Blasters,Game,22 min per ep,PG-13 - Teens 13 or older,3519,0,Short
962,Aria the Natural,8.17,"Fantasy, Sci-Fi, Slice of Life",26,Finished Airing,Nozomi Entertainment,Manga,24 min per ep,G - All Ages,379,1,Short
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",7.22,"Drama, Romance",1,Finished Airing,Funimation,Manga,25 min,PG-13 - Teens 13 or older,2946,0,Short
967,Hokuto no Ken,7.96,"Action, Drama, Sci-Fi",109,Finished Airing,Discotek Media,Manga,25 min per ep,R+ - Mild Nudity,641,0,Long
969,Tsubasa Chronicle 2nd Season,7.58,"Action, Adventure, Drama, Fantasy, Romance",26,Finished Airing,Funimation,Manga,25 min per ep,PG-13 - Teens 13 or older,1419,0,Short
973,Glass no Kantai: La Legende du Vent de l'Univers,6.53,"Adventure, Sci-Fi",24,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,6194,0,Short
978,Change!! Getter Robo: Sekai Saigo no Hi,7.74,"Action, Adventure, Horror, Sci-Fi",13,Finished Airing,ADV Films,Manga,25 min per ep,R - 17+ (violence & profanity),1034,0,Short
979,Street Fighter Zero The Animation,6.51,"Action, Drama",1,Finished Airing,Manga Entertainment,Game,1 hr 30 min,PG-13 - Teens 13 or older,6349,0,Short
982,Cosplay Complex,5.79,"Comedy, Ecchi",3,Finished Airing,ADV Films,Original,29 min per ep,R+ - Mild Nudity,9720,0,Short
992,Dual! Parallel Lun-Lun Monogatari,7.08,"Action, Comedy, Sci-Fi",13,Finished Airing,Geneon Entertainment USA,Original,25 min per ep,PG-13 - Teens 13 or older,3620,0,Short
996,Bishoujo Senshi Sailor Moon: Sailor Stars,7.94,"Adventure, Comedy, Drama, Fantasy, Romance",34,Finished Airing,VIZ Media,Manga,24 min per ep,PG-13 - Teens 13 or older,657,0,Short
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,7.69,"Adventure, Comedy, Drama, Fantasy, Romance",1,Finished Airing,VIZ Media,Manga,1 hr,PG-13 - Teens 13 or older,1173,0,Short
998,Blue Seed,7,"Action, Adventure, Comedy, Drama, Horror, Mystery, Romance, Sci-Fi, Ecchi",26,Finished Airing,ADV Films,Manga,23 min per ep,PG-13 - Teens 13 or older,4001,0,Short
999,Blue Seed 2,6.39,"Action, Comedy, Drama, Horror, Mystery, Sci-Fi, Supernatural, Ecchi",3,Finished Airing,ADV Films,Manga,28 min per ep,R - 17+ (violence & profanity),6912,0,Short
1000,Uchuu Kaizoku Captain Herlock,7.69,"Action, Adventure, Drama, Sci-Fi",42,Finished Airing,Discotek Media,Manga,25 min per ep,PG-13 - Teens 13 or older,1169,0,Short
1001,Tide-Line Blue: Kyoudai,6.55,"Adventure, Drama",1,Finished Airing,Bandai Entertainment,Original,23 min,PG-13 - Teens 13 or older,6081,0,Short
1002,Top wo Nerae 2! Diebuster,7.62,"Action, Award Winning, Comedy, Drama, Sci-Fi",6,Finished Airing,Discotek Media,Original,30 min per ep,R+ - Mild Nudity,1344,0,Short
1003,Aa! Megami-sama! (TV) Specials,7.51,"Comedy, Romance, Supernatural",3,Finished Airing,Media Blasters,Manga,24 min per ep,PG-13 - Teens 13 or older,1688,0,Short
1005,Star Ocean EX,6.59,"Adventure, Fantasy, Sci-Fi",26,Finished Airing,Discotek Media,Game,22 min per ep,PG-13 - Teens 13 or older,5900,0,Short
1006,Tenchi Muyou! in Love,7.41,"Action, Comedy, Romance, Sci-Fi",1,Finished Airing,Funimation,Original,1 hr 34 min,PG-13 - Teens 13 or older,2063,0,Short
1007,Ranma ½ OVA,7.73,"Comedy, Romance",6,Finished Airing,VIZ Media,Manga,30 min per ep,PG-13 - Teens 13 or older,1077,0,Short
1008,Ranma ½: Yomigaeru Kioku,7.58,"Comedy, Drama, Romance",2,Finished Airing,VIZ Media,Manga,30 min per ep,PG-13 - Teens 13 or older,1449,0,Short
1011,Ranma ½ Super,7.63,"Action, Adventure, Comedy, Romance, Supernatural",3,Finished Airing,VIZ Media,Manga,26 min per ep,PG-13 - Teens 13 or older,1300,0,Short
1013,Le Chevalier D'Eon,7.19,"Mystery, Supernatural",24,Finished Airing,ADV Films,Original,25 min per ep,R - 17+ (violence & profanity),3102,0,Short
1014,Chicchana Yukitsukai Sugar Specials,7.01,"Comedy, Slice of Life",2,Finished Airing,Sentai Filmworks,Original,24 min per ep,G - All Ages,3935,0,Short
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.66,Comedy,1,Finished Airing,Funimation,Manga,30 min,PG-13 - Teens 13 or older,1244,0,Short
1016,Gunnm,7.06,"Drama, Sci-Fi",2,Finished Airing,ADV Films,Manga,30 min per ep,R+ - Mild Nudity,3735,0,Short
1017,Majutsushi Orphen,7.1,"Action, Adventure, Comedy, Fantasy",24,Finished Airing,Sentai Filmworks,Light novel,25 min per ep,PG-13 - Teens 13 or older,3555,0,Short
1018,Majutsushi Orphen: Revenge,6.76,"Adventure, Comedy, Fantasy",23,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,5020,0,Short
1019,Honoo no Mirage,6.5,"Action, Boys Love, Drama, Romance, Supernatural",13,Finished Airing,Media Blasters,Light novel,24 min per ep,PG-13 - Teens 13 or older,6394,0,Short
1020,Honoo no Mirage: Minagiwa no Hangyakusha,6.81,"Action, Boys Love, Drama, Romance, Supernatural",3,Finished Airing,Media Blasters,Light novel,30 min per ep,R - 17+ (violence & profanity),4798,0,Short
1023,Wolf's Rain OVA,8,"Adventure, Drama, Sci-Fi, Supernatural",4,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,583,1,Short
1025,Kachou Ouji,6.97,"Adventure, Comedy, Sci-Fi, Slice of Life",13,Finished Airing,Discotek Media,Original,25 min per ep,R+ - Mild Nudity,4122,0,Short
1026,Yakumotatsu,5.99,"Adventure, Horror, Supernatural",2,Finished Airing,Media Blasters,Manga,29 min per ep,PG-13 - Teens 13 or older,8870,0,Short
1029,Omoide Poroporo,7.43,"Drama, Romance",1,Finished Airing,GKIDS,Manga,1 hr 58 min,G - All Ages,1971,0,Short
1030,Heisei Tanuki Gassen Ponpoko,7.3,Award Winning,1,Finished Airing,Disney Platform Distribution,Original,1 hr 59 min,G - All Ages,2533,0,Short
1032,Kumo no You ni Kaze no You ni,6.75,"Adventure, Drama, Romance",1,Finished Airing,Discotek Media,Novel,1 hr 18 min,G - All Ages,5089,0,Short
1033,Sennen Joyuu,8.25,"Action, Adventure, Award Winning, Drama, Fantasy, Romance",1,Finished Airing,Eleven Arts,Original,1 hr 26 min,PG-13 - Teens 13 or older,289,1,Short
1043,Tokyo Babylon,6.69,"Action, Mystery, Supernatural",2,Finished Airing,Central Park Media,Manga,50 min per ep,R - 17+ (violence & profanity),5410,0,Short
1045,Elf wo Karu Mono-tachi,7,"Adventure, Comedy, Fantasy, Ecchi",12,Finished Airing,ADV Films,Manga,24 min per ep,PG-13 - Teens 13 or older,4007,0,Short
1048,The SoulTaker: Tamashii-gari,6.33,"Horror, Supernatural",13,Finished Airing,Geneon Entertainment USA,Original,25 min per ep,PG-13 - Teens 13 or older,7240,0,Short
1050,Bobobo-bo Bo-bobo,7.48,"Adventure, Comedy, Sci-Fi",76,Finished Airing,Discotek Media,Manga,25 min per ep,PG-13 - Teens 13 or older,1783,0,Medium
1058,Kidou Shinsengumi Moeyo Ken,5.61,"Adventure, Comedy",4,Finished Airing,ADV Films,Game,25 min per ep,PG-13 - Teens 13 or older,10416,0,Short
1064,Mazinkaiser,7.33,"Adventure, Comedy, Sci-Fi",7,Finished Airing,ADV Films,Manga,30 min per ep,R+ - Mild Nudity,2361,0,Short
1069,Chou Denji Machine Voltes V,7.45,"Action, Adventure, Drama, Sci-Fi",40,Finished Airing,Discotek Media,Original,23 min per ep,PG-13 - Teens 13 or older,1882,0,Short
1078,Cardcaptor Sakura: Kero-chan ni Omakase!,7.32,"Comedy, Gourmet",1,Finished Airing,Discotek Media,Manga,10 min,G - All Ages,2409,0,Short
1079,Armitage III,6.99,"Action, Adventure, Romance, Sci-Fi",4,Finished Airing,Funimation,Original,33 min per ep,R+ - Mild Nudity,4017,0,Short
1080,Sentou Yousei Yukikaze,7.2,"Action, Award Winning, Drama, Sci-Fi, Suspense",5,Finished Airing,Bandai Entertainment,Novel,37 min per ep,PG-13 - Teens 13 or older,3048,0,Short
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,7.29,"Action, Adventure, Drama, Sci-Fi",13,Finished Airing,Geneon Entertainment USA,Manga,25 min per ep,PG-13 - Teens 13 or older,2587,0,Short
1082,Hikari to Mizu no Daphne,6.77,"Comedy, Drama, Mystery, Sci-Fi, Ecchi",24,Finished Airing,Sentai Filmworks,Original,24 min per ep,PG-13 - Teens 13 or older,4991,0,Short
1083,Ningen Kousaten,6.22,"Drama, Slice of Life, Sports",13,Finished Airing,Maiden Japan,Manga,24 min per ep,PG-13 - Teens 13 or older,7753,0,Short
1085,Interlude,6.37,"Adventure, Horror, Mystery",3,Finished Airing,Geneon Entertainment USA,Visual novel,40 min per ep,R - 17+ (violence & profanity),7055,0,Short
1087,Kimagure Orange☆Road,7.53,"Comedy, Drama, Romance",48,Finished Airing,AnimEigo,Manga,25 min per ep,PG-13 - Teens 13 or older,1620,0,Short
1090,Kidou Senshi Gundam I,7.24,"Action, Adventure, Drama, Sci-Fi",1,Finished Airing,Nozomi Entertainment,Original,2 hr 20 min,PG-13 - Teens 13 or older,2804,0,Short
1091,Kidou Senshi Gundam II: Ai Senshi-hen,7.33,"Action, Drama, Sci-Fi",1,Finished Airing,Nozomi Entertainment,Original,2 hr 15 min,PG-13 - Teens 13 or older,2354,0,Short
1092,Kidou Senshi Gundam III: Meguriai Sora-hen,7.74,"Action, Adventure, Drama, Sci-Fi",1,Finished Airing,Nozomi Entertainment,Original,2 hr 20 min,PG-13 - Teens 13 or older,1044,0,Short
1095,Kidou Keisatsu Patlabor the Movie,7.55,Drama,1,Finished Airing,Maiden Japan,Original,1 hr 39 min,PG-13 - Teens 13 or older,1556,0,Short
1096,Kidou Keisatsu Patlabor 2 the Movie,7.96,"Award Winning, Drama, Mystery, Sci-Fi",1,Finished Airing,Maiden Japan,Original,1 hr 53 min,PG-13 - Teens 13 or older,628,0,Short
1101,Tenchi Muyou! Manatsu no Eve,7.1,"Action, Comedy, Sci-Fi",1,Finished Airing,Funimation,Original,59 min,R+ - Mild Nudity,3513,0,Short
1103,Shinkon Gattai Godannar!!,6.64,"Comedy, Romance, Sci-Fi, Ecchi",13,Finished Airing,ADV Films,Original,24 min per ep,PG-13 - Teens 13 or older,5632,0,Short
1107,Youjuu Toshi,6.44,"Action, Adventure, Drama, Horror",1,Finished Airing,Discotek Media,Novel,1 hr 22 min,R+ - Mild Nudity,6652,0,Short
1108,Senkaiden Houshin Engi,7.08,"Adventure, Fantasy, Supernatural",26,Finished Airing,ADV Films,Manga,24 min per ep,PG-13 - Teens 13 or older,3635,0,Short
1109,Monster Extra: Hottan,6.64,"Drama, Mystery, Suspense",1,Finished Airing,VIZ Media,Manga,24 min,R - 17+ (violence & profanity),5616,0,Short
1112,Vandread: Taidou-hen,6.77,"Action, Adventure, Comedy, Sci-Fi, Ecchi",1,Finished Airing,Funimation,Original,1 hr 18 min,PG-13 - Teens 13 or older,4967,0,Short
1116,Junkers Come Here,7.1,"Award Winning, Drama",1,Finished Airing,Bandai Entertainment,Novel,1 hr 39 min,G - All Ages,3546,0,Short
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,7.34,"Adventure, Comedy, Drama, Fantasy",1,Finished Airing,4Kids Entertainment,Game,1 hr 20 min,PG - Children,2344,0,Short
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,7.08,"Action, Adventure, Comedy, Drama, Fantasy",1,Finished Airing,4Kids Entertainment,Game,1 hr 31 min,PG - Children,3633,0,Short
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai,6.9,"Adventure, Comedy, Drama, Fantasy",1,Finished Airing,4Kids Entertainment,Game,1 hr 19 min,PG - Children,4396,0,Short
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,7.15,"Adventure, Comedy, Drama, Fantasy",1,Finished Airing,4Kids Entertainment,Game,1 hr 14 min,PG - Children,3285,0,Short
1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,6.74,"Adventure, Comedy, Drama, Fantasy",1,Finished Airing,4Kids Entertainment,Game,1 hr 21 min,PG - Children,5143,0,Short
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,6.96,"Action, Adventure, Comedy, Fantasy, Sci-Fi",1,Finished Airing,4Kids Entertainment,Game,1 hr 38 min,PG - Children,4153,0,Short
1124,Seikai no Danshou: Tanjou,7.05,"Romance, Sci-Fi",1,Finished Airing,Funimation,Light novel,25 min,PG-13 - Teens 13 or older,3771,0,Short
1126,Figure 17: Tsubasa & Hikaru,7.2,"Sci-Fi, Slice of Life",13,Finished Airing,Media Blasters,Original,47 min per ep,PG-13 - Teens 13 or older,3016,0,Short
1127,UFO Princess Valkyrie,6.77,"Comedy, Sci-Fi, Ecchi",12,Finished Airing,ADV Films,Manga,23 min per ep,R+ - Mild Nudity,4966,0,Short
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,7.01,"Comedy, Romance, Sci-Fi",12,Finished Airing,ADV Films,Manga,23 min per ep,R+ - Mild Nudity,3926,0,Short
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,6.79,"Comedy, Romance, Sci-Fi",1,Finished Airing,ADV Films,Manga,24 min,PG-13 - Teens 13 or older,4887,0,Short
1130,Windaria,6.49,"Action, Drama, Fantasy, Romance, Sci-Fi",1,Finished Airing,ADV Films,Original,1 hr 40 min,R+ - Mild Nudity,6443,0,Short
1133,Tenchi Muyou! GXP,7.14,"Action, Comedy, Sci-Fi",26,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,3362,0,Short
1135,Munto: Toki no Kabe wo Koete,6.95,"Action, Fantasy",1,Finished Airing,Central Park Media,Original,1 hr,PG-13 - Teens 13 or older,4194,0,Short
1137,Mushrambo,6.93,"Adventure, Drama, Fantasy, Sci-Fi",32,Finished Airing,Saban Entertainment,Original,23 min per ep,PG - Children,4274,0,Short
